C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_17_671.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_17_671.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_17_671.jpg, -0.3186276, 0, 0, 9.957466
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_17_789.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_17_789.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_17_789.jpg, 0, 0, 0, 9.80646
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_17_914.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_17_914.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_17_914.jpg, 0, 0, 0, 9.687501
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_027.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_027.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_027.jpg, 0, 0.3386649, 0, 10.03667
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_135.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_135.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_135.jpg, 0, 0.008992791, 0, 9.973056
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_257.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_257.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_257.jpg, 0, 0, 0, 9.852229
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_360.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_360.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_360.jpg, 0, 0, 0, 9.752148
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_470.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_470.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_470.jpg, -0.3296904, 0, 0, 9.567301
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_575.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_575.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_575.jpg, -0.01480469, 0, 0, 9.456639
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_687.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_687.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_687.jpg, 0, 0, 0, 9.340432
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_798.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_798.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_798.jpg, 0, 0, 0, 9.245604
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_18_912.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_18_912.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_18_912.jpg, 0, 0, 0, 9.132828
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_19_022.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_19_022.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_19_022.jpg, 0, 0.3332859, 0, 9.480646
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_19_130.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_19_130.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_19_130.jpg, 0, 0.009637505, 0, 9.420631
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_19_234.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_19_234.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_19_234.jpg, -0.3117771, 0, 0, 9.271093
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_19_355.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_19_355.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_19_355.jpg, -0.6713508, 0, 0, 9.008647
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_19_486.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_19_486.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_19_486.jpg, -0.2798505, 0, 0, 8.892969
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_19_596.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_19_596.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_19_596.jpg, 0, 0, 0, 8.781219
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_19_718.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_19_718.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_19_718.jpg, 0, 0, 0, 8.674407
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_19_907.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_19_907.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_19_907.jpg, 0, 0.2725998, 0, 8.810569
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_20_030.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_20_030.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_20_030.jpg, 0, 0, 0, 8.722695
C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\center_2024_12_29_21_54_20_149.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\left_2024_12_29_21_54_20_149.jpg, C:\Users\kumra\Downloads\car_self_driving\simulator-windows-32\IMG\right_2024_12_29_21_54_20_149.jpg, -0.3565227, 0, 0, 8.546153
